Elapsed,Time,Pitch,Roll,Yaw,Latitude,Longitude,Altitude,Velocity,RTK Status,Latitude RTK,Longitude RTK,Altitude RTK,ALT:Altitude,ALT:Filtered Altitude,ECHO:Depth,ECHO:True Depth,ECHO:Temperature,ECHO:Pitch,ECHO:Roll
1555069,12:52:46.648,-0.70,1.57,-41.26,56.12839415,9.95478535,-13.47,0.05,OFF,56.12839730,9.95478061,60.78,1.45,1.45,0.986,1.464,0.35,1.7,0.3
1555167,12:52:46.746,-0.64,1.47,-41.24,56.12839414,9.95478538,-13.47,0.05,OFF,56.12839730,9.95478061,60.78,1.45,1.45,0.983,1.461,0.25,1.6,0.3
1555267,12:52:46.846,-0.45,0.91,-41.25,56.12839417,9.95478542,-13.47,0.07,OFF,56.12839729,9.95478055,60.78,1.45,1.45,0.993,1.473,0.25,1.5,0.2
1555367,12:52:46.946,-0.49,0.74,-41.29,56.12839419,9.95478544,-13.47,0.08,OFF,56.12839729,9.95478055,60.78,1.45,1.45,1.001,1.484,0.25,1.5,0.2
1555467,12:52:47.046,-0.35,0.38,-41.52,56.12839423,9.95478554,-13.47,0.08,OFF,56.12839732,9.95478059,60.78,1.45,1.45,1.009,1.489,0.25,1.4,0.2
1555567,12:52:47.146,-0.08,0.30,-41.64,56.12839424,9.95478560,-13.45,0.08,OFF,56.12839732,9.95478059,60.78,1.45,1.45,1.012,1.492,0.25,1.2,0.1
1555666,12:52:47.245,-0.25,0.03,-41.78,56.12839425,9.95478571,-13.45,0.07,OFF,56.12839736,9.95478069,60.80,1.45,1.45,1.028,1.508,0.25,1.1,0.1
1555767,12:52:47.346,-0.91,-0.54,-41.83,56.12839426,9.95478584,-13.34,0.06,OFF,56.12839736,9.95478069,60.80,1.46,1.46,1.077,1.545,0.35,1.1,0.1
1555866,12:52:47.445,-1.82,-0.93,-41.81,56.12839427,9.95478597,-13.34,0.04,OFF,56.12839735,9.95478086,60.93,1.50,1.50,1.134,1.559,0.25,1.0,0.0
1555966,12:52:47.545,-2.41,-0.90,-41.75,56.12839434,9.95478615,-13.18,0.01,OFF,56.12839735,9.95478086,60.93,1.56,1.56,1.219,1.592,0.35,0.9,-0.1
1556069,12:52:47.648,-2.97,-0.49,-41.66,56.12839438,9.95478618,-13.18,0.05,OFF,56.12839731,9.95478093,61.11,1.63,1.63,1.309,1.614,0.25,0.8,-0.2
1556167,12:52:47.746,-2.74,-0.10,-41.64,56.12839442,9.95478614,-12.96,0.08,OFF,56.12839731,9.95478093,61.11,1.70,1.70,1.418,1.648,0.35,0.8,-0.2
1556267,12:52:47.846,-1.60,0.43,-41.57,56.12839441,9.95478602,-12.96,0.11,OFF,56.12839738,9.95478080,61.30,1.78,1.78,1.514,1.667,0.25,0.7,-0.1
1556367,12:52:47.946,-1.19,0.63,-41.53,56.12839440,9.95478594,-12.79,0.12,OFF,56.12839738,9.95478080,61.30,1.91,1.91,0.000,0.000,0.35,0.7,-0.1
1556468,12:52:48.046,-1.20,0.85,-41.46,56.12839434,9.95478583,-12.79,0.11,OFF,56.12839736,9.95478056,61.47,1.96,1.96,0.000,0.000,0.25,0.6,-0.1
1556568,12:52:48.147,-1.60,0.65,-41.46,56.12839437,9.95478579,-12.60,0.11,OFF,56.12839736,9.95478056,61.47,2.03,2.03,0.000,0.000,0.25,0.6,-0.1
1556667,12:52:48.246,-2.68,0.42,-41.45,56.12839449,9.95478565,-12.60,0.12,OFF,56.12839744,9.95478028,61.62,2.09,2.09,0.000,0.000,0.25,0.6,-0.1
1556767,12:52:48.346,-3.74,0.32,-41.46,56.12839459,9.95478554,-12.51,0.13,OFF,56.12839744,9.95478028,61.62,2.16,2.16,0.000,0.000,0.25,0.6,-0.1
1556867,12:52:48.446,-5.30,0.16,-41.46,56.12839474,9.95478534,-12.51,0.18,OFF,56.12839755,9.95478031,61.68,2.29,2.29,0.000,0.000,0.25,0.6,0.0
1556966,12:52:48.545,-5.97,0.06,-41.45,56.12839480,9.95478526,-12.51,0.22,OFF,56.12839755,9.95478031,61.68,2.34,2.34,0.000,0.000,0.25,0.6,0.1
1557068,12:52:48.647,-7.01,-0.18,-41.43,56.12839504,9.95478497,-12.51,0.33,OFF,56.12839779,9.95478020,61.68,2.37,2.37,0.000,0.000,0.25,0.6,0.1
1557167,12:52:48.746,-7.51,-0.41,-41.44,56.12839524,9.95478471,-12.53,0.40,OFF,56.12839779,9.95478020,61.68,2.38,2.38,0.000,0.000,0.25,0.6,0.2
1557267,12:52:48.846,-8.05,-0.69,-41.52,56.12839547,9.95478434,-12.53,0.53,OFF,56.12839827,9.95477987,61.66,2.39,2.39,0.000,0.000,0.25,0.7,0.2
1557367,12:52:48.946,-8.36,-0.56,-41.56,56.12839569,9.95478402,-12.57,0.59,OFF,56.12839827,9.95477987,61.66,2.39,2.39,0.000,0.000,0.25,0.8,0.3
1557467,12:52:49.046,-8.61,-0.29,-41.59,56.12839627,9.95478307,-12.57,0.75,OFF,56.12839889,9.95477934,61.62,2.39,2.39,0.000,0.000,0.25,0.8,0.3
1557567,12:52:49.146,-8.68,-0.01,-41.58,56.12839667,9.95478237,-12.57,0.85,OFF,56.12839889,9.95477934,61.62,2.40,2.40,0.000,0.000,0.25,0.8,0.3
1557666,12:52:49.245,-8.62,0.31,-41.57,56.12839714,9.95478137,-12.57,0.96,OFF,56.12839955,9.95477859,61.55,2.40,2.40,0.000,0.000,0.25,0.8,0.3
1557767,12:52:49.346,-8.79,0.35,-41.56,56.12839778,9.95478026,-12.59,1.06,OFF,56.12839955,9.95477859,61.55,2.40,2.40,0.000,0.000,0.25,0.8,0.3
1557867,12:52:49.446,-8.79,0.43,-41.54,56.12839862,9.95477884,-12.59,1.17,OFF,56.12840046,9.95477718,61.49,2.40,2.40,0.000,0.000,0.25,0.8,0.3
1557967,12:52:49.546,-8.80,0.51,-41.53,56.12839910,9.95477805,-12.59,1.23,OFF,56.12840046,9.95477718,61.49,2.39,2.39,0.000,0.000,0.25,0.8,0.3
1558069,12:52:49.648,-8.86,0.46,-41.52,56.12840026,9.95477612,-12.59,1.36,OFF,56.12840206,9.95477475,61.49,2.39,2.39,0.000,0.000,0.25,0.9,0.3
1558167,12:52:49.746,-8.89,0.55,-41.50,56.12840085,9.95477512,-12.59,1.42,OFF,56.12840206,9.95477475,61.49,2.39,2.39,0.000,0.000,0.25,0.9,0.3
1558267,12:52:49.846,-8.95,0.54,-41.48,56.12840205,9.95477300,-12.59,1.54,OFF,56.12840388,9.95477187,61.50,2.40,2.40,0.000,0.000,0.25,0.9,0.3
1558366,12:52:49.945,-8.88,0.49,-41.48,56.12840283,9.95477162,-12.56,1.61,OFF,56.12840388,9.95477187,61.50,2.41,2.41,0.000,0.000,0.25,0.9,0.3
1558467,12:52:50.046,-8.78,0.44,-41.47,56.12840385,9.95476937,-12.56,1.71,OFF,56.12840597,9.95476865,61.52,2.42,2.42,0.000,0.000,0.25,0.9,0.2
1558568,12:52:50.147,-8.68,0.45,-41.46,56.12840473,9.95476778,-12.53,1.78,OFF,56.12840597,9.95476865,61.52,2.41,2.41,0.000,0.000,0.25,1.0,0.2
1558667,12:52:50.246,-8.58,0.71,-41.46,56.12840610,9.95476536,-12.53,1.88,OFF,56.12840830,9.95476508,61.53,2.43,2.43,0.000,0.000,0.25,1.0,0.2
1558766,12:52:50.345,-8.39,0.80,-41.45,56.12840711,9.95476359,-12.51,1.95,OFF,56.12840830,9.95476508,61.53,2.43,2.43,0.000,0.000,0.25,1.0,0.2
1558867,12:52:50.446,-8.22,0.97,-41.42,56.12840863,9.95476098,-12.51,2.05,OFF,56.12841082,9.95476100,61.55,2.44,2.44,0.000,0.000,0.25,1.1,0.2
1558967,12:52:50.546,-8.03,1.03,-41.40,56.12840949,9.95475953,-12.49,2.11,OFF,56.12841082,9.95476100,61.55,2.45,2.45,0.000,0.000,0.25,1.1,0.2
1559068,12:52:50.647,-7.68,0.93,-41.40,56.12841147,9.95475627,-12.49,2.23,OFF,56.12841356,9.95475647,61.56,2.44,2.44,0.000,0.000,0.25,1.1,0.2
1559167,12:52:50.746,-7.56,0.93,-41.41,56.12841239,9.95475477,-12.48,2.28,OFF,56.12841356,9.95475647,61.56,2.45,2.45,0.000,0.000,0.25,1.1,0.2
1559267,12:52:50.846,-7.18,0.70,-41.42,56.12841453,9.95475128,-12.48,2.39,OFF,56.12841650,9.95475157,61.56,2.45,2.45,0.000,0.000,0.25,1.1,0.2
1559367,12:52:50.946,-6.86,0.68,-41.43,56.12841590,9.95474913,-12.49,2.45,OFF,56.12841650,9.95475157,61.56,2.45,2.45,0.000,0.000,0.25,1.1,0.2
1559467,12:52:51.046,-6.22,0.57,-41.46,56.12841787,9.95474595,-12.49,2.54,OFF,56.12841963,9.95474628,61.57,2.45,2.45,0.000,0.000,0.25,1.1,0.1
1559570,12:52:51.149,-5.75,0.33,-41.47,56.12841928,9.95474367,-12.49,2.59,OFF,56.12841963,9.95474628,61.57,2.45,2.45,0.000,0.000,0.25,1.1,0.1
1559667,12:52:51.246,-5.44,0.33,-41.47,56.12842132,9.95474032,-12.49,2.65,OFF,56.12842296,9.95474072,61.57,2.45,2.45,0.000,0.000,0.25,1.1,0.1
1559766,12:52:51.345,-5.10,0.44,-41.43,56.12842278,9.95473796,-12.50,2.68,OFF,56.12842296,9.95474072,61.57,2.45,2.45,0.000,0.000,0.25,1.1,0.1
1559866,12:52:51.445,-5.22,0.78,-41.43,56.12842485,9.95473445,-12.50,2.74,OFF,56.12842644,9.95473495,61.58,2.44,2.44,0.000,0.000,0.25,1.1,0.1
1559967,12:52:51.546,-5.32,0.81,-41.41,56.12842595,9.95473259,-12.50,2.76,OFF,56.12842644,9.95473495,61.58,2.44,2.44,0.000,0.000,0.25,1.1,0.1
1560068,12:52:51.647,-5.38,1.08,-41.38,56.12842850,9.95472832,-12.50,2.82,OFF,56.12843003,9.95472882,61.58,2.44,2.44,0.000,0.000,0.25,1.1,0.1
1560167,12:52:51.746,-5.29,1.36,-41.36,56.12842975,9.95472623,-12.50,2.85,OFF,56.12843003,9.95472882,61.58,2.44,2.44,0.000,0.000,0.25,1.1,0.0
1560267,12:52:51.846,-5.21,1.58,-41.37,56.12843235,9.95472192,-12.50,2.91,OFF,56.12843378,9.95472261,61.59,2.44,2.44,0.000,0.000,0.25,1.1,0.0
1560367,12:52:51.946,-5.19,1.49,-41.42,56.12843396,9.95471930,-12.51,2.94,OFF,56.12843378,9.95472261,61.59,2.44,2.44,0.000,0.000,0.25,1.1,0.0
1560467,12:52:52.046,-5.68,1.29,-41.43,56.12843632,9.95471554,-12.51,2.98,OFF,56.12843764,9.95471629,61.59,2.43,2.43,0.000,0.000,0.25,1.1,-0.1
1560568,12:52:52.147,-5.89,1.27,-41.45,56.12843798,9.95471293,-12.51,3.01,OFF,56.12843764,9.95471629,61.59,2.44,2.44,0.000,0.000,0.25,1.1,-0.1
1560667,12:52:52.246,-6.10,1.09,-41.50,56.12844066,9.95470892,-12.51,3.05,OFF,56.12844166,9.95470980,61.61,2.44,2.44,0.000,0.000,0.25,1.1,-0.1
1560767,12:52:52.346,-5.96,0.64,-41.51,56.12844245,9.95470622,-12.54,3.07,OFF,56.12844166,9.95470980,61.61,2.44,2.44,0.000,0.000,0.25,1.1,-0.1
1560867,12:52:52.446,-4.53,0.22,-41.59,56.12844500,9.95470237,-12.54,3.10,OFF,56.12844578,9.95470327,61.61,2.44,2.44,0.000,0.000,0.25,1.1,-0.1
1560967,12:52:52.546,-3.57,-0.04,-41.64,56.12844633,9.95470036,-12.56,3.10,OFF,56.12844578,9.95470327,61.61,2.43,2.43,0.000,0.000,0.25,1.1,-0.1
1561070,12:52:52.649,-1.74,0.04,-41.63,56.12844904,9.95469611,-12.56,3.06,OFF,56.12844990,9.95469668,61.60,2.42,2.42,0.000,0.000,0.25,1.1,-0.1
1561167,12:52:52.746,0.01,-0.08,-41.59,56.12845026,9.95469417,-12.57,3.03,OFF,56.12844990,9.95469668,61.60,2.42,2.42,0.000,0.000,0.25,1.2,-0.1
1561267,12:52:52.846,9.24,-0.34,-41.58,56.12845296,9.95468987,-12.57,2.83,OFF,56.12845393,9.95469010,61.61,2.42,2.42,0.000,0.000,0.25,1.1,-0.1
1561367,12:52:52.946,12.82,-0.27,-41.59,56.12845409,9.95468805,-12.55,2.67,OFF,56.12845393,9.95469010,61.61,2.41,2.41,0.000,0.000,0.25,1.1,-0.1
1561467,12:52:53.046,18.13,-0.09,-41.53,56.12845632,9.95468442,-12.55,2.19,OFF,56.12845761,9.95468438,61.63,2.41,2.41,0.000,0.000,0.25,1.1,-0.1
1561569,12:52:53.148,19.40,0.26,-41.41,56.12845741,9.95468260,-12.52,1.88,OFF,56.12845761,9.95468438,61.63,2.41,2.41,0.000,0.000,0.35,1.1,-0.1
1561667,12:52:53.246,18.49,0.99,-41.22,56.12845865,9.95468047,-12.52,1.40,OFF,56.12846047,9.95467954,61.65,2.41,2.41,0.000,0.000,0.25,1.2,0.0
1561767,12:52:53.346,16.29,1.19,-41.14,56.12845930,9.95467930,-12.51,1.12,OFF,56.12846047,9.95467954,61.65,2.42,2.42,0.000,0.000,0.25,1.1,0.0
1561867,12:52:53.446,12.02,0.97,-41.14,56.12845994,9.95467824,-12.51,0.79,OFF,56.12846231,9.95467586,61.66,2.43,2.43,0.000,0.000,0.25,1.1,0.1
1561967,12:52:53.546,10.31,1.06,-41.15,56.12846022,9.95467776,-12.57,0.68,OFF,56.12846231,9.95467586,61.66,2.42,2.42,0.000,0.000,0.25,1.1,0.1
1562069,12:52:53.648,7.65,1.27,-41.22,56.12846075,9.95467675,-12.57,0.50,OFF,56.12846338,9.95467348,61.63,2.42,2.42,0.000,0.000,0.25,1.1,0.1
1562167,12:52:53.746,6.93,1.50,-41.25,56.12846096,9.95467634,-12.63,0.45,OFF,56.12846338,9.95467348,61.63,2.41,2.41,0.000,0.000,0.25,1.0,0.1
1562267,12:52:53.846,5.87,1.63,-41.37,56.12846134,9.95467555,-12.63,0.38,OFF,56.12846398,9.95467208,61.56,2.38,2.38,0.000,0.000,0.25,1.0,0.1
1562367,12:52:53.946,5.68,1.55,-41.41,56.12846152,9.95467508,-12.72,0.35,OFF,56.12846398,9.95467208,61.56,2.35,2.35,0.000,0.000,0.25,1.0,0.1
1562467,12:52:54.046,5.55,1.55,-41.47,56.12846181,9.95467437,-12.72,0.31,OFF,56.12846454,9.95467115,61.46,2.31,2.31,0.000,0.000,0.25,0.9,0.2
1562568,12:52:54.147,5.32,1.45,-41.49,56.12846197,9.95467397,-12.87,0.28,OFF,56.12846454,9.95467115,61.46,2.27,2.27,0.000,0.000,0.25,0.9,0.2
1562667,12:52:54.246,4.86,1.20,-41.51,56.12846227,9.95467361,-12.87,0.25,OFF,56.12846496,9.95467032,61.34,2.21,2.21,0.000,0.000,0.25,0.9,0.2
1562767,12:52:54.346,4.50,0.97,-41.55,56.12846259,9.95467325,-13.06,0.23,OFF,56.12846496,9.95467032,61.34,2.11,2.11,0.000,0.000,0.25,0.9,0.2
1562867,12:52:54.446,4.29,0.59,-41.65,56.12846282,9.95467290,-13.06,0.20,OFF,56.12846530,9.95466971,61.17,2.07,2.07,0.000,0.000,0.25,0.8,0.2
1562967,12:52:54.546,4.23,0.39,-41.68,56.12846291,9.95467272,-13.28,0.16,OFF,56.12846530,9.95466971,61.17,2.02,2.02,0.000,0.000,0.25,0.8,0.2
1563069,12:52:54.648,3.66,0.48,-41.78,56.12846287,9.95467261,-13.28,0.04,OFF,56.12846558,9.95466933,60.99,1.94,1.94,0.000,0.000,0.25,-1.8,2.7
1563167,12:52:54.746,2.89,0.78,-41.86,56.12846245,9.95467272,-13.42,0.03,OFF,56.12846558,9.95466933,60.99,1.87,1.87,0.000,0.000,0.25,-5.1,5.8
1563266,12:52:54.845,1.31,0.84,-41.97,56.12846237,9.95467292,-13.42,0.10,OFF,56.12846568,9.95466912,60.87,1.79,1.79,1.295,1.438,0.25,-7.0,7.3
1563367,12:52:54.946,0.52,0.78,-42.00,56.12846233,9.95467305,-13.49,0.12,OFF,56.12846568,9.95466912,60.87,1.64,1.64,1.257,1.542,0.25,-7.9,8.1
1563467,12:52:55.046,-0.90,1.11,-42.00,56.12846216,9.95467332,-13.49,0.14,OFF,56.12846555,9.95466924,60.82,1.61,1.61,1.252,1.574,0.25,-8.4,8.7
1563568,12:52:55.147,-1.42,1.18,-41.95,56.12846203,9.95467346,-13.47,0.12,OFF,56.12846555,9.95466924,60.82,1.58,1.58,1.226,1.571,0.25,-8.6,9.2
1563666,12:52:55.245,-1.75,1.03,-41.92,56.12846197,9.95467384,-13.47,0.09,OFF,56.12846533,9.95466942,60.80,1.57,1.57,1.234,1.594,0.25,-8.7,9.3
1563767,12:52:55.346,-1.71,0.90,-41.92,56.12846197,9.95467391,-13.45,0.07,OFF,56.12846533,9.95466942,60.80,1.56,1.56,1.226,1.599,0.25,-8.8,9.6
1563866,12:52:55.445,-1.42,0.64,-41.90,56.12846196,9.95467399,-13.45,0.04,OFF,56.12846515,9.95466914,60.85,1.55,1.55,1.235,1.615,0.25,-8.9,9.8
1563967,12:52:55.546,-1.30,0.64,-41.87,56.12846196,9.95467402,-13.42,0.03,OFF,56.12846515,9.95466914,60.85,1.55,1.55,1.249,1.626,0.25,-8.8,9.8
1564069,12:52:55.648,-0.92,0.76,-41.84,56.12846204,9.95467407,-13.42,0.02,OFF,56.12846497,9.95466894,60.91,1.56,1.56,1.253,1.628,0.25,-8.9,9.8
1564167,12:52:55.746,-0.88,0.80,-41.83,56.12846202,9.95467410,-13.38,0.02,OFF,56.12846497,9.95466894,60.91,1.55,1.55,1.267,1.647,0.25,-8.9,9.9
1564267,12:52:55.846,-0.74,0.84,-41.84,56.12846196,9.95467412,-13.38,0.02,OFF,56.12846483,9.95466870,60.96,1.57,1.57,1.259,1.622,0.25,-8.8,9.9
1564367,12:52:55.946,-0.73,0.75,-41.83,56.12846191,9.95467414,-13.37,0.03,OFF,56.12846483,9.95466870,60.96,1.57,1.57,1.260,1.620,0.25,-5.4,6.8
1564467,12:52:56.046,-0.88,0.95,-41.78,56.12846165,9.95467410,-13.37,0.04,OFF,56.12846471,9.95466849,60.99,1.57,1.57,1.271,1.626,0.25,-2.3,3.9
1564570,12:52:56.149,-0.95,1.04,-41.74,56.12846157,9.95467412,-13.36,0.04,OFF,56.12846471,9.95466849,60.99,1.58,1.58,1.273,1.623,0.25,-0.7,2.6
1564667,12:52:56.246,-1.03,0.98,-41.69,56.12846148,9.95467417,-13.36,0.04,OFF,56.12846458,9.95466835,61.01,1.58,1.58,1.275,1.625,0.25,0.2,1.8
1564767,12:52:56.346,-1.14,1.04,-41.64,56.12846144,9.95467422,-13.36,0.04,OFF,56.12846458,9.95466835,61.01,1.58,1.58,1.266,1.616,0.25,0.7,1.1
1564866,12:52:56.445,-1.26,1.24,-41.54,56.12846137,9.95467427,-13.36,0.04,OFF,56.12846445,9.95466824,61.03,1.57,1.57,1.268,1.623,0.25,1.0,0.7
1564967,12:52:56.546,-1.34,1.31,-41.51,56.12846136,9.95467429,-13.35,0.03,OFF,56.12846445,9.95466824,61.03,1.57,1.57,1.260,1.620,0.25,1.1,0.6
1565068,12:52:56.647,-1.46,1.13,-41.47,56.12846130,9.95467434,-13.35,0.04,OFF,56.12846434,9.95466820,61.03,1.57,1.57,1.252,1.612,0.25,1.4,0.3
1565167,12:52:56.746,-1.54,0.87,-41.44,56.12846127,9.95467436,-13.35,0.04,OFF,56.12846434,9.95466820,61.03,1.56,1.56,1.268,1.638,0.35,1.5,0.2
1565267,12:52:56.846,-1.72,0.22,-41.34,56.12846120,9.95467429,-13.35,0.04,OFF,56.12846428,9.95466828,61.03,1.56,1.56,1.261,1.631,0.25,1.6,0.2
1565367,12:52:56.946,-1.72,0.15,-41.31,56.12846121,9.95467431,-13.37,0.04,OFF,56.12846428,9.95466828,61.03,1.55,1.55,1.253,1.630,0.25,1.8,0.2
1565467,12:52:57.046,-1.40,0.30,-41.30,56.12846128,9.95467435,-13.37,0.04,OFF,56.12846426,9.95466840,61.02,1.56,1.56,1.236,1.601,0.25,1.8,0.1
1565568,12:52:57.147,-1.14,0.49,-41.34,56.12846134,9.95467438,-13.36,0.05,OFF,56.12846426,9.95466840,61.02,1.59,1.59,1.228,1.573,0.25,1.9,0.1
1565667,12:52:57.246,-0.85,0.68,-41.38,56.12846137,9.95467444,-13.36,0.05,OFF,56.12846427,9.95466871,60.98,1.59,1.59,1.223,1.561,0.25,1.9,0.1
1565767,12:52:57.346,-0.97,0.58,-41.44,56.12846139,9.95467455,-13.38,0.06,OFF,56.12846427,9.95466871,60.98,1.58,1.58,1.240,1.585,0.25,2.0,0.1
1565866,12:52:57.445,-1.05,0.15,-41.49,56.12846141,9.95467463,-13.38,0.07,OFF,56.12846432,9.95466887,60.96,1.55,1.55,1.234,1.614,0.25,2.0,0.1
1565967,12:52:57.546,-1.05,-0.16,-41.53,56.12846143,9.95467467,-13.40,0.06,OFF,56.12846432,9.95466887,60.96,1.51,1.51,1.226,1.643,0.25,1.9,0.2
1566068,12:52:57.647,-1.12,-0.55,-41.62,56.12846150,9.95467478,-13.40,0.05,OFF,56.12846436,9.95466900,60.96,1.51,1.51,1.188,1.608,0.25,1.8,0.2
1566167,12:52:57.746,-1.17,-0.51,-41.66,56.12846159,9.95467491,-13.37,0.03,OFF,56.12846436,9.95466900,60.96,1.51,1.51,1.190,1.610,0.25,1.8,0.2
1566266,12:52:57.845,-1.12,-0.67,-41.73,56.12846161,9.95467489,-13.37,0.03,OFF,56.12846454,9.95466892,61.01,1.51,1.51,1.206,1.626,0.25,1.7,0.2
1566367,12:52:57.946,-1.00,-0.74,-41.75,56.12846162,9.95467484,-13.31,0.04,OFF,56.12846454,9.95466892,61.01,1.52,1.52,1.232,1.642,0.25,1.6,0.2
1566467,12:52:58.046,-0.88,-0.73,-41.73,56.12846162,9.95467475,-13.31,0.07,OFF,56.12846471,9.95466870,61.13,1.53,1.53,1.274,1.671,0.25,1.5,0.2
1566568,12:52:58.147,-0.97,-0.40,-41.68,56.12846158,9.95467469,-13.19,0.10,OFF,56.12846471,9.95466870,61.13,1.58,1.58,1.336,1.681,0.25,1.4,0.1
1566666,12:52:58.245,-1.17,0.55,-41.60,56.12846157,9.95467448,-13.19,0.12,OFF,56.12846486,9.95466813,61.27,1.63,1.63,1.413,1.718,0.25,1.3,0.2
1566767,12:52:58.346,-1.29,1.07,-41.54,56.12846157,9.95467431,-13.02,0.12,OFF,56.12846486,9.95466813,61.27,1.66,1.66,1.474,1.739,0.25,1.3,0.2
1566867,12:52:58.446,-1.46,1.61,-41.43,56.12846159,9.95467402,-13.02,0.11,OFF,56.12846492,9.95466764,61.42,1.72,1.72,1.549,1.762,0.46,1.2,0.2
1566967,12:52:58.546,-1.35,1.77,-41.34,56.12846162,9.95467386,-12.89,0.11,OFF,56.12846492,9.95466764,61.42,1.75,1.75,1.625,1.800,0.25,1.1,0.2
1567069,12:52:58.648,-0.83,1.80,-41.23,56.12846175,9.95467331,-12.89,0.10,OFF,56.12846511,9.95466708,61.59,1.86,1.86,0.000,0.000,0.25,1.0,0.2
1567167,12:52:58.746,-0.72,1.70,-41.23,56.12846179,9.95467313,-12.77,0.10,OFF,56.12846511,9.95466708,61.59,1.91,1.91,0.000,0.000,0.25,1.0,0.2
1567267,12:52:58.846,-0.55,1.26,-41.35,56.12846180,9.95467301,-12.77,0.08,OFF,56.12846534,9.95466663,61.72,1.97,1.97,0.000,0.000,0.00,0.9,0.2
1567367,12:52:58.946,-0.49,1.16,-41.39,56.12846179,9.95467301,-12.64,0.08,OFF,56.12846534,9.95466663,61.72,2.02,2.02,0.000,0.000,0.25,0.9,0.3
1567467,12:52:59.046,-0.51,1.01,-41.52,56.12846189,9.95467305,-12.64,0.08,OFF,56.12846563,9.95466626,61.88,2.12,2.12,0.000,0.000,0.25,0.9,0.3
1567569,12:52:59.148,-0.75,0.76,-41.59,56.12846200,9.95467303,-12.55,0.08,OFF,56.12846563,9.95466626,61.88,2.18,2.18,0.000,0.000,0.25,0.9,0.3
1567666,12:52:59.245,-1.38,0.42,-41.59,56.12846214,9.95467297,-12.55,0.09,OFF,56.12846586,9.95466588,61.98,2.22,2.22,0.000,0.000,0.00,0.9,0.3
1567767,12:52:59.346,-1.84,0.42,-41.56,56.12846224,9.95467291,-12.47,0.10,OFF,56.12846586,9.95466588,61.98,2.26,2.26,0.000,0.000,0.25,0.9,0.4
1567866,12:52:59.445,-2.74,0.67,-41.59,56.12846247,9.95467276,-12.47,0.13,OFF,56.12846610,9.95466551,62.03,2.29,2.29,0.000,0.000,0.25,0.9,0.4
1567967,12:52:59.546,-3.23,0.91,-41.63,56.12846255,9.95467265,-12.47,0.17,OFF,56.12846610,9.95466551,62.03,2.34,2.34,0.000,0.000,0.25,0.9,0.4
1568069,12:52:59.648,-3.75,1.36,-41.74,56.12846284,9.95467203,-12.47,0.25,OFF,56.12846642,9.95466495,62.06,2.35,2.35,0.000,0.000,0.25,0.9,0.3
1568167,12:52:59.746,-3.84,1.50,-41.78,56.12846300,9.95467166,-12.58,0.29,OFF,56.12846642,9.95466495,62.06,2.35,2.35,0.000,0.000,0.25,0.9,0.3
1568266,12:52:59.845,-4.30,1.58,-41.76,56.12846342,9.95467088,-12.58,0.37,OFF,56.12846685,9.95466417,62.07,2.36,2.36,0.000,0.000,0.25,0.9,0.3
1568367,12:52:59.946,-4.47,1.61,-41.76,56.12846360,9.95467067,-12.81,0.40,OFF,56.12846685,9.95466417,62.07,2.35,2.35,0.000,0.000,0.25,0.9,0.3
1568467,12:53:00.046,-4.89,1.34,-41.71,56.12846409,9.95467004,-12.81,0.48,OFF,56.12846743,9.95466318,62.08,2.34,2.34,0.000,0.000,0.25,0.9,0.3
1568568,12:53:00.147,-5.28,0.97,-41.65,56.12846442,9.95466959,-12.82,0.53,OFF,56.12846743,9.95466318,62.08,2.35,2.35,0.000,0.000,0.25,0.9,0.2
1568667,12:53:00.246,-6.19,0.14,-41.61,56.12846497,9.95466877,-12.82,0.61,OFF,56.12846820,9.95466191,62.15,2.35,2.35,0.000,0.000,0.25,0.9,0.3
1568766,12:53:00.345,-6.71,-0.26,-41.57,56.12846537,9.95466814,-12.74,0.67,OFF,56.12846820,9.95466191,62.15,2.38,2.38,0.000,0.000,0.25,0.9,0.3
1568866,12:53:00.445,-7.33,-0.03,-41.49,56.12846602,9.95466703,-12.74,0.77,OFF,56.12846930,9.95466018,62.26,2.46,2.46,0.000,0.000,0.25,0.9,0.3
1568967,12:53:00.546,-7.50,0.24,-41.53,56.12846639,9.95466637,-12.65,0.82,OFF,56.12846930,9.95466018,62.26,2.48,2.48,0.000,0.000,0.25,0.9,0.3
1569069,12:53:00.648,-7.76,0.75,-41.65,56.12846724,9.95466464,-12.65,0.93,OFF,56.12847050,9.95465817,62.35,2.53,2.53,0.000,0.000,0.25,0.9,0.2
1569167,12:53:00.746,-7.84,1.00,-41.65,56.12846776,9.95466318,-12.51,1.00,OFF,56.12847050,9.95465817,62.35,2.56,2.56,0.000,0.000,0.25,0.9,0.2
1569267,12:53:00.846,-7.77,1.63,-41.58,56.12846872,9.95466140,-12.51,1.10,OFF,56.12847178,9.95465565,62.44,2.61,2.61,0.000,0.000,0.00,0.8,0.2
1569367,12:53:00.946,-7.79,1.86,-41.53,56.12846926,9.95466043,-12.43,1.15,OFF,56.12847178,9.95465565,62.44,2.68,2.68,0.000,0.000,0.25,0.9,0.2
1569466,12:53:01.045,-7.66,2.31,-41.50,56.12847048,9.95465829,-12.43,1.25,OFF,56.12847343,9.95465263,62.55,2.71,2.71,0.000,0.000,0.25,0.9,0.2
