Elapsed,Time,Pitch,Roll,Yaw,Latitude,Longitude,Altitude,Velocity,RTK Status,Latitude RTK,Longitude RTK,Altitude RTK,ALT:Altitude,ALT:Filtered Altitude,ECHO:Depth,ECHO:True Depth,ECHO:Temperature,ECHO:Pitch,ECHO:Roll
598249,13:05:55.704,1.86,1.26,-129.62,56.12818044,9.95434792,-5.42,0.05,OFF,56.12817744,9.95433640,61.54,1.88,1.88,0.000,0.000,-0.68,1.2,0.2
598348,13:05:55.803,2.16,1.07,-129.53,56.12818039,9.95434780,-5.42,0.07,OFF,56.12817744,9.95433640,61.54,1.92,1.92,0.000,0.000,-0.68,1.2,0.2
598455,13:05:55.910,2.51,0.77,-129.47,56.12818038,9.95434766,-5.34,0.08,OFF,56.12817743,9.95433628,61.61,1.95,1.95,0.000,0.000,-0.68,1.2,0.2
598548,13:05:56.003,2.73,0.43,-129.43,56.12818038,9.95434752,-5.34,0.08,OFF,56.12817743,9.95433628,61.61,1.98,1.98,0.000,0.000,-0.68,1.3,0.2
598649,13:05:56.104,2.91,0.28,-129.39,56.12818033,9.95434740,-5.25,0.07,OFF,56.12817747,9.95433615,61.70,2.02,2.02,0.000,0.000,-0.57,1.2,0.2
598749,13:05:56.204,2.80,0.25,-129.40,56.12818012,9.95434723,-5.25,0.06,OFF,56.12817747,9.95433615,61.70,2.07,2.07,0.000,0.000,-0.57,1.2,0.2
598849,13:05:56.304,2.18,0.13,-129.37,56.12818010,9.95434712,-5.20,0.05,OFF,56.12817745,9.95433603,61.78,2.10,2.10,0.000,0.000,-0.57,1.2,0.2
598949,13:05:56.404,1.15,0.15,-129.36,56.12818011,9.95434698,-5.20,0.05,OFF,56.12817745,9.95433603,61.78,2.13,2.13,0.000,0.000,-0.57,1.1,0.2
599048,13:05:56.504,0.02,0.19,-129.37,56.12818010,9.95434690,-5.12,0.07,OFF,56.12817739,9.95433590,61.86,2.15,2.15,0.000,0.000,-0.68,1.1,0.2
599149,13:05:56.604,-0.92,0.32,-129.40,56.12818006,9.95434681,-5.12,0.12,OFF,56.12817739,9.95433590,61.86,2.19,2.19,0.000,0.000,-0.68,1.0,0.2
599249,13:05:56.704,-1.77,0.51,-129.43,56.12817999,9.95434657,-5.07,0.19,OFF,56.12817728,9.95433567,61.93,2.25,2.25,0.000,0.000,-0.57,1.0,0.2
599348,13:05:56.803,-2.35,0.77,-129.42,56.12817979,9.95434626,-5.07,0.27,OFF,56.12817728,9.95433567,61.93,2.27,2.27,0.000,0.000,-0.68,0.9,0.3
599451,13:05:56.906,-2.68,0.93,-129.39,56.12817956,9.95434591,-5.04,0.36,OFF,56.12817704,9.95433528,61.97,2.29,2.29,0.000,0.000,-0.68,0.9,0.3
599548,13:05:57.003,-2.82,0.95,-129.39,56.12817927,9.95434544,-5.04,0.45,OFF,56.12817704,9.95433528,61.97,2.31,2.31,0.000,0.000,-0.68,0.9,0.3
599649,13:05:57.104,-2.84,0.86,-129.37,56.12817884,9.95434493,-5.04,0.54,OFF,56.12817663,9.95433460,61.98,2.31,2.31,0.000,0.000,-0.57,0.9,0.3
599748,13:05:57.203,-2.80,0.76,-129.39,56.12817851,9.95434425,-5.04,0.63,OFF,56.12817663,9.95433460,61.98,2.31,2.31,0.000,0.000,-0.57,0.9,0.3
599849,13:05:57.304,-2.69,0.65,-129.40,56.12817814,9.95434345,-5.05,0.70,OFF,56.12817600,9.95433354,61.98,2.31,2.31,0.000,0.000,-0.57,0.9,0.4
599949,13:05:57.404,-2.55,0.62,-129.42,56.12817769,9.95434248,-5.05,0.77,OFF,56.12817600,9.95433354,61.98,2.31,2.31,0.000,0.000,-0.57,0.9,0.4
600049,13:05:57.504,-2.43,0.63,-129.41,56.12817724,9.95434144,-5.05,0.83,OFF,56.12817520,9.95433206,61.98,2.32,2.32,0.000,0.000,-0.57,0.8,0.4
600148,13:05:57.603,-2.32,0.69,-129.41,56.12817672,9.95434035,-5.05,0.88,OFF,56.12817520,9.95433206,61.98,2.32,2.32,0.000,0.000,-0.68,0.8,0.4
600249,13:05:57.704,-2.27,0.81,-129.39,56.12817619,9.95433923,-5.04,0.93,OFF,56.12817428,9.95433027,61.98,2.31,2.31,0.000,0.000,-0.57,0.8,0.4
600348,13:05:57.804,-2.26,0.85,-129.34,56.12817560,9.95433798,-5.04,0.97,OFF,56.12817428,9.95433027,61.98,2.31,2.31,0.000,0.000,-0.68,0.8,0.4
600454,13:05:57.910,-2.31,0.75,-129.35,56.12817506,9.95433678,-5.04,1.01,OFF,56.12817322,9.95432812,61.97,2.30,2.30,0.000,0.000,-0.68,0.8,0.4
600549,13:05:58.004,-2.34,0.55,-129.35,56.12817447,9.95433548,-5.04,1.05,OFF,56.12817322,9.95432812,61.97,2.28,2.28,0.000,0.000,-0.68,0.8,0.4
600649,13:05:58.104,-2.34,0.49,-129.31,56.12817388,9.95433414,-5.04,1.10,OFF,56.12817207,9.95432566,61.97,2.28,2.28,0.000,0.000,-0.68,0.8,0.4
600748,13:05:58.203,-2.23,0.44,-129.26,56.12817321,9.95433266,-5.04,1.14,OFF,56.12817207,9.95432566,61.97,2.28,2.28,0.000,0.000,-0.68,0.8,0.4
600849,13:05:58.304,-2.02,0.35,-129.24,56.12817258,9.95433118,-5.06,1.18,OFF,56.12817085,9.95432283,61.96,2.28,2.28,0.000,0.000,-0.68,0.8,0.3
600950,13:05:58.405,-1.77,0.36,-129.25,56.12817195,9.95432947,-5.06,1.22,OFF,56.12817085,9.95432283,61.96,2.28,2.28,0.000,0.000,-0.68,0.8,0.4
601049,13:05:58.504,-1.44,0.38,-129.31,56.12817126,9.95432790,-5.08,1.27,OFF,56.12816953,9.95431972,61.96,2.28,2.28,0.000,0.000,-0.68,0.8,0.3
601148,13:05:58.604,-1.10,0.38,-129.42,56.12817050,9.95432623,-5.08,1.30,OFF,56.12816953,9.95431972,61.96,2.27,2.27,0.000,0.000,-0.57,0.8,0.3
601249,13:05:58.704,-0.64,0.37,-129.50,56.12816978,9.95432459,-5.08,1.33,OFF,56.12816810,9.95431639,61.96,2.27,2.27,0.000,0.000,-0.57,0.8,0.3
601348,13:05:58.803,-0.40,0.53,-129.53,56.12816904,9.95432278,-5.08,1.36,OFF,56.12816810,9.95431639,61.96,2.27,2.27,0.000,0.000,-0.68,0.8,0.2
601450,13:05:58.905,-0.21,0.71,-129.52,56.12816830,9.95432112,-5.08,1.38,OFF,56.12816661,9.95431292,61.96,2.28,2.28,0.000,0.000,-0.57,0.8,0.3
601548,13:05:59.003,-0.09,0.82,-129.47,56.12816750,9.95431936,-5.08,1.41,OFF,56.12816661,9.95431292,61.96,2.27,2.27,0.000,0.000,-0.94,0.8,0.3
601649,13:05:59.104,0.07,0.89,-129.39,56.12816672,9.95431764,-5.07,1.43,OFF,56.12816504,9.95430934,61.96,2.26,2.26,0.000,0.000,-0.57,0.8,0.3
601748,13:05:59.203,0.23,0.83,-129.34,56.12816596,9.95431578,-5.07,1.45,OFF,56.12816504,9.95430934,61.96,2.27,2.27,0.000,0.000,-0.68,0.8,0.3
601849,13:05:59.304,0.27,0.75,-129.28,56.12816515,9.95431400,-5.07,1.47,OFF,56.12816337,9.95430554,61.95,2.26,2.26,0.000,0.000,-0.68,0.8,0.3
601950,13:05:59.405,0.25,0.63,-129.23,56.12816428,9.95431213,-5.07,1.50,OFF,56.12816337,9.95430554,61.95,2.26,2.26,0.000,0.000,-0.68,0.8,0.3
602049,13:05:59.504,0.13,0.65,-129.23,56.12816345,9.95431028,-5.07,1.52,OFF,56.12816168,9.95430172,61.95,2.27,2.27,0.000,0.000,-0.68,0.8,0.3
602148,13:05:59.603,0.11,0.56,-129.19,56.12816261,9.95430821,-5.07,1.54,OFF,56.12816168,9.95430172,61.95,2.27,2.27,0.000,0.000,-0.57,0.8,0.3
602248,13:05:59.703,0.01,0.42,-129.10,56.12816176,9.95430631,-5.34,1.55,OFF,56.12815993,9.95429780,61.95,2.27,2.27,0.000,0.000,-0.68,0.8,0.3
602348,13:05:59.803,0.02,0.38,-129.01,56.12816084,9.95430430,-5.34,1.57,OFF,56.12815993,9.95429780,61.95,2.27,2.27,0.000,0.000,-0.68,0.8,0.3
602453,13:05:59.908,0.08,0.58,-128.94,56.12815994,9.95430236,-5.55,1.57,OFF,56.12815808,9.95429383,61.95,2.27,2.27,0.000,0.000,-0.57,0.8,0.3
602548,13:06:00.003,0.14,0.92,-128.89,56.12815899,9.95430031,-5.55,1.57,OFF,56.12815808,9.95429383,61.95,2.27,2.27,0.000,0.000,-0.57,0.8,0.4
602648,13:06:00.103,0.15,1.21,-128.87,56.12815805,9.95429830,-5.65,1.57,OFF,56.12815622,9.95428990,61.99,2.28,2.28,0.000,0.000,-0.57,0.7,0.4
602748,13:06:00.203,0.11,1.48,-128.86,56.12815708,9.95429626,-5.65,1.55,OFF,56.12815622,9.95428990,61.99,2.28,2.28,0.000,0.000,-0.68,0.7,0.4
602848,13:06:00.304,-0.19,1.49,-128.93,56.12815616,9.95429432,-5.63,1.53,OFF,56.12815447,9.95428585,62.08,2.30,2.30,0.000,0.000,-0.68,0.7,0.4
602950,13:06:00.405,-0.61,1.44,-129.05,56.12815520,9.95429227,-5.63,1.52,OFF,56.12815447,9.95428585,62.08,2.36,2.36,0.000,0.000,-0.68,0.7,0.4
603049,13:06:00.504,-1.16,1.38,-129.16,56.12815431,9.95429033,-5.55,1.51,OFF,56.12815267,9.95428177,62.19,2.39,2.39,0.000,0.000,-0.68,0.7,0.4
603149,13:06:00.604,-1.38,1.24,-129.29,56.12815339,9.95428828,-5.55,1.50,OFF,56.12815267,9.95428177,62.19,2.43,2.43,0.000,0.000,-0.68,0.7,0.4
603249,13:06:00.704,-1.57,1.14,-129.40,56.12815252,9.95428623,-5.48,1.50,OFF,56.12815091,9.95427767,62.33,2.47,2.47,0.000,0.000,-0.68,0.7,0.4
603348,13:06:00.804,-1.89,0.84,-129.50,56.12815161,9.95428399,-5.48,1.49,OFF,56.12815091,9.95427767,62.33,2.59,2.59,0.000,0.000,-0.57,0.7,0.4
603453,13:06:00.908,-2.44,0.38,-129.61,56.12815063,9.95428174,-5.39,1.50,OFF,56.12814920,9.95427339,62.45,2.64,2.64,0.000,0.000,-0.57,0.7,0.3
603548,13:06:01.003,-2.86,-0.00,-129.73,56.12814965,9.95427953,-5.39,1.52,OFF,56.12814920,9.95427339,62.45,2.70,2.70,0.000,0.000,-0.68,0.7,0.3
603649,13:06:01.104,-3.07,-0.32,-129.80,56.12814870,9.95427744,-5.20,1.54,OFF,56.12814739,9.95426899,62.56,2.76,2.76,0.000,0.000,-0.68,0.7,0.3
603748,13:06:01.203,-2.88,-0.33,-129.83,56.12814766,9.95427523,-5.20,1.57,OFF,56.12814739,9.95426899,62.56,2.82,2.82,0.000,0.000,-0.57,0.7,0.3
603849,13:06:01.304,-2.67,-0.08,-129.83,56.12814664,9.95427299,-5.13,1.60,OFF,56.12814509,9.95426472,62.70,2.89,2.89,0.000,0.000,-0.46,0.7,0.3
603950,13:06:01.405,-2.29,0.44,-129.78,56.12814553,9.95427059,-5.13,1.63,OFF,56.12814509,9.95426472,62.70,2.92,2.92,0.000,0.000,-0.57,0.7,0.3
604049,13:06:01.504,-1.91,1.13,-129.71,56.12814444,9.95426836,-5.03,1.66,OFF,56.12814266,9.95426012,62.83,2.95,2.95,0.000,0.000,-0.68,0.7,0.3
604148,13:06:01.604,-1.59,1.35,-129.62,56.12814327,9.95426604,-5.03,1.70,OFF,56.12814266,9.95426012,62.83,3.00,3.00,0.000,0.000,-0.57,0.8,0.3
604250,13:06:01.705,-1.41,1.43,-129.54,56.12814219,9.95426383,-4.99,1.74,OFF,56.12814026,9.95425528,62.93,3.07,3.07,0.000,0.000,-0.57,0.7,0.3
604348,13:06:01.803,-0.71,1.35,-129.48,56.12814119,9.95426167,-4.99,1.79,OFF,56.12814026,9.95425528,62.93,3.11,3.11,0.000,0.000,-0.68,0.8,0.2
604450,13:06:01.905,0.10,1.19,-129.46,56.12814004,9.95425918,-4.94,1.83,OFF,56.12813765,9.95425044,63.00,3.13,3.13,0.000,0.000,-0.68,0.8,0.2
604548,13:06:02.003,0.57,1.12,-129.44,56.12813878,9.95425645,-4.94,1.85,OFF,56.12813765,9.95425044,63.00,3.16,3.16,0.000,0.000,-0.57,0.7,0.2
604649,13:06:02.104,0.96,1.09,-129.40,56.12813762,9.95425388,-4.93,1.86,OFF,56.12813427,9.95424602,62.98,3.18,3.18,0.000,0.000,-0.68,0.7,0.2
604748,13:06:02.203,1.15,1.15,-129.38,56.12813631,9.95425083,-4.93,1.85,OFF,56.12813427,9.95424602,62.98,3.20,3.20,0.000,0.000,-0.68,0.8,0.2
604849,13:06:02.304,1.15,1.24,-129.36,56.12813524,9.95424851,-4.89,1.85,OFF,56.12813199,9.95424099,63.05,3.22,3.22,0.000,0.000,-0.68,0.8,0.2
604949,13:06:02.404,1.09,1.15,-129.34,56.12813415,9.95424618,-4.89,1.84,OFF,56.12813199,9.95424099,63.05,3.23,3.23,0.000,0.000,-0.68,0.7,0.2
605049,13:06:02.504,0.97,1.11,-129.38,56.12813307,9.95424391,-4.88,1.83,OFF,56.12812972,9.95423597,63.09,3.25,3.25,0.000,0.000,-0.57,0.7,0.2
605149,13:06:02.604,1.06,1.07,-129.42,56.12813188,9.95424164,-4.88,1.82,OFF,56.12812972,9.95423597,63.09,3.26,3.26,0.000,0.000,-0.68,0.7,0.2
605249,13:06:02.704,1.21,0.97,-129.42,56.12813080,9.95423933,-4.86,1.82,OFF,56.12812744,9.95423106,63.14,3.30,3.30,0.000,0.000,-0.57,0.7,0.2
605348,13:06:02.803,1.49,0.92,-129.46,56.12812969,9.95423691,-4.86,1.81,OFF,56.12812744,9.95423106,63.14,3.31,3.31,0.000,0.000,-0.68,0.7,0.2
605454,13:06:02.910,1.87,0.84,-129.46,56.12812866,9.95423466,-4.85,1.79,OFF,56.12812524,9.95422620,63.20,3.32,3.32,0.000,0.000,-0.68,0.7,0.2
605549,13:06:03.004,4.01,0.74,-129.42,56.12812757,9.95423232,-4.85,1.75,OFF,56.12812524,9.95422620,63.20,3.33,3.33,0.000,0.000,-0.68,0.7,0.2
605649,13:06:03.104,7.86,0.84,-129.45,56.12812660,9.95423020,-4.82,1.66,OFF,56.12812316,9.95422165,63.24,3.34,3.34,0.000,0.000,-0.57,0.7,0.2
605749,13:06:03.204,11.16,0.89,-129.50,56.12812564,9.95422814,-4.82,1.50,OFF,56.12812316,9.95422165,63.24,3.35,3.35,0.000,0.000,-0.57,0.7,0.2
605849,13:06:03.304,13.06,0.95,-129.56,56.12812486,9.95422642,-4.82,1.28,OFF,56.12812132,9.95421757,63.26,3.37,3.37,0.000,0.000,-0.68,0.7,0.2
605950,13:06:03.405,13.44,0.83,-129.60,56.12812419,9.95422492,-4.82,1.04,OFF,56.12812132,9.95421757,63.26,3.37,3.37,0.000,0.000,-0.68,0.7,0.2
606049,13:06:03.504,12.79,0.62,-129.56,56.12812373,9.95422382,-4.81,0.80,OFF,56.12811996,9.95421435,63.28,3.38,3.38,0.000,0.000,-0.57,0.7,0.2
606149,13:06:03.604,11.34,0.50,-129.47,56.12812331,9.95422301,-4.81,0.57,OFF,56.12811996,9.95421435,63.28,3.39,3.39,0.000,0.000,-0.68,0.7,0.2
606249,13:06:03.704,9.38,0.53,-129.40,56.12812302,9.95422247,-4.82,0.39,OFF,56.12811901,9.95421231,63.30,3.40,3.40,0.000,0.000,-0.57,0.7,0.2
606348,13:06:03.803,7.86,0.80,-129.36,56.12812280,9.95422209,-4.82,0.27,OFF,56.12811901,9.95421231,63.30,3.40,3.40,0.000,0.000,-0.68,0.8,0.2
606451,13:06:03.907,6.53,0.95,-129.31,56.12812260,9.95422178,-4.81,0.19,OFF,56.12811849,9.95421125,63.32,3.40,3.40,0.000,0.000,-0.68,0.8,0.2
606549,13:06:04.004,5.61,1.14,-129.26,56.12812241,9.95422148,-4.81,0.14,OFF,56.12811849,9.95421125,63.32,3.39,3.39,0.000,0.000,-0.57,0.8,0.2
606649,13:06:04.104,5.03,1.30,-129.21,56.12812224,9.95422130,-4.82,0.11,OFF,56.12811824,9.95421072,63.33,3.40,3.40,0.000,0.000,-0.68,0.8,0.2
606748,13:06:04.203,4.57,1.35,-129.19,56.12812209,9.95422116,-4.82,0.09,OFF,56.12811824,9.95421072,63.33,3.39,3.39,0.000,0.000,-0.68,0.8,0.2
606849,13:06:04.304,4.32,1.26,-129.19,56.12812190,9.95422096,-4.87,0.07,OFF,56.12811809,9.95421036,63.30,3.38,3.38,0.000,0.000,-0.68,0.8,0.2
606949,13:06:04.404,4.01,1.07,-129.20,56.12812188,9.95422086,-4.87,0.05,OFF,56.12811809,9.95421036,63.30,3.36,3.36,0.000,0.000,-0.68,0.8,0.2
607049,13:06:04.504,3.82,0.89,-129.23,56.12812187,9.95422077,-4.95,0.04,OFF,56.12811802,9.95421018,63.23,3.29,3.29,0.000,0.000,-0.57,0.8,0.2
607148,13:06:04.603,3.62,0.73,-129.26,56.12812185,9.95422068,-4.95,0.04,OFF,56.12811802,9.95421018,63.23,3.27,3.27,0.000,0.000,-0.57,0.8,0.2
607249,13:06:04.704,3.38,0.54,-129.30,56.12812195,9.95422054,-5.07,0.03,OFF,56.12811807,9.95420997,63.14,3.23,3.23,0.000,0.000,-0.68,0.8,0.3
607348,13:06:04.803,3.04,0.38,-129.37,56.12812203,9.95422052,-5.07,0.04,OFF,56.12811807,9.95420997,63.14,3.19,3.19,0.000,0.000,-0.57,0.8,0.3
607451,13:06:04.906,2.71,0.32,-129.39,56.12812211,9.95422054,-5.18,0.05,OFF,56.12811811,9.95420984,63.04,3.12,3.12,0.000,0.000,-0.68,0.8,0.3
607548,13:06:05.003,2.30,0.21,-129.45,56.12812219,9.95422060,-5.18,0.08,OFF,56.12811811,9.95420984,63.04,3.09,3.09,0.000,0.000,-0.57,0.8,0.3
607649,13:06:05.104,1.68,0.16,-129.53,56.12812228,9.95422068,-5.30,0.10,OFF,56.12811826,9.95421004,62.93,3.05,3.05,0.000,0.000,-0.68,0.8,0.4
607748,13:06:05.203,1.05,0.28,-129.59,56.12812237,9.95422076,-5.30,0.13,OFF,56.12811826,9.95421004,62.93,3.01,3.01,0.000,0.000,-0.68,0.7,0.4
607849,13:06:05.304,0.56,0.44,-129.63,56.12812244,9.95422093,-5.43,0.15,OFF,56.12811850,9.95421042,62.83,2.95,2.95,0.000,0.000,-0.68,0.7,0.4
607949,13:06:05.404,0.10,0.45,-129.70,56.12812251,9.95422116,-5.43,0.17,OFF,56.12811850,9.95421042,62.83,2.86,2.86,0.000,0.000,-0.57,0.8,0.4
608049,13:06:05.504,-0.48,0.44,-129.72,56.12812264,9.95422149,-5.56,0.18,OFF,56.12811871,9.95421090,62.71,2.81,2.81,0.000,0.000,-0.68,0.8,0.4
608148,13:06:05.603,-0.94,0.51,-129.77,56.12812290,9.95422220,-5.56,0.18,OFF,56.12811871,9.95421090,62.71,2.77,2.77,0.000,0.000,-0.68,0.8,0.4
608249,13:06:05.704,-1.08,0.83,-129.80,56.12812299,9.95422251,-5.66,0.17,OFF,56.12811887,9.95421147,62.59,2.72,2.72,0.000,0.000,-0.68,0.8,0.4
608348,13:06:05.803,-0.99,0.94,-129.81,56.12812303,9.95422277,-5.66,0.15,OFF,56.12811887,9.95421147,62.59,2.65,2.65,0.000,0.000,-0.68,0.8,0.4
608453,13:06:05.908,-0.80,0.92,-129.77,56.12812311,9.95422293,-5.76,0.13,OFF,56.12811913,9.95421205,62.46,2.52,2.52,0.000,0.000,-0.68,0.8,0.4
608548,13:06:06.003,-0.59,0.90,-129.73,56.12812316,9.95422281,-5.76,0.11,OFF,56.12811913,9.95421205,62.46,2.46,2.46,0.000,0.000,-0.57,0.8,0.3
608649,13:06:06.104,-0.15,0.82,-129.66,56.12812318,9.95422288,-5.88,0.08,OFF,56.12811927,9.95421260,62.35,2.42,2.42,0.000,0.000,-0.68,0.8,0.3
608748,13:06:06.203,-0.11,0.83,-129.63,56.12812315,9.95422294,-5.88,0.07,OFF,56.12811927,9.95421260,62.35,2.36,2.36,0.000,0.000,-0.68,0.8,0.3
608849,13:06:06.304,-0.35,0.83,-129.62,56.12812318,9.95422306,-6.02,0.06,OFF,56.12811930,9.95421305,62.23,2.32,2.32,0.000,0.000,-0.57,0.8,0.3
608950,13:06:06.405,-0.37,0.85,-129.57,56.12812319,9.95422340,-6.02,0.03,OFF,56.12811930,9.95421305,62.23,2.23,2.23,0.000,0.000,-0.68,0.8,0.3
609049,13:06:06.504,-0.28,0.87,-129.50,56.12812317,9.95422351,-6.14,0.04,OFF,56.12811950,9.95421327,62.10,2.19,2.19,0.000,0.000,-0.68,0.8,0.3
609149,13:06:06.604,0.16,0.66,-129.44,56.12812309,9.95422356,-6.14,0.08,OFF,56.12811950,9.95421327,62.10,2.14,2.14,0.000,0.000,-0.68,0.9,0.3
609249,13:06:06.704,0.90,0.45,-129.45,56.12812302,9.95422350,-6.23,0.12,OFF,56.12811955,9.95421330,62.00,2.10,2.10,0.000,0.000,-0.68,0.9,0.3
609349,13:06:06.804,1.48,0.17,-129.47,56.12812293,9.95422335,-6.23,0.14,OFF,56.12811955,9.95421330,62.00,2.02,2.02,0.000,0.000,-0.68,0.9,0.3
609453,13:06:06.908,1.80,-0.03,-129.50,56.12812285,9.95422335,-6.31,0.16,OFF,56.12811957,9.95421316,61.93,1.99,1.99,0.000,0.000,-0.57,1.0,0.3
609548,13:06:07.003,2.21,0.12,-129.50,56.12812284,9.95422321,-6.31,0.17,OFF,56.12811957,9.95421316,61.93,1.94,1.94,1.184,0.000,-0.57,1.0,0.3
609650,13:06:07.105,2.86,0.48,-129.46,56.12812274,9.95422304,-6.39,0.17,OFF,56.12811957,9.95421281,61.81,1.90,1.90,1.129,1.154,-0.68,1.0,0.5
609749,13:06:07.204,3.35,0.80,-129.44,56.12812258,9.95422284,-6.39,0.16,OFF,56.12811957,9.95421281,61.81,1.87,1.87,1.094,1.156,-0.68,1.0,0.9
609849,13:06:07.304,3.54,1.01,-129.45,56.12812245,9.95422268,-6.46,0.13,OFF,56.12811946,9.95421253,61.73,1.80,1.80,1.068,1.198,-0.57,1.0,1.2
609951,13:06:07.406,3.41,1.02,-129.50,56.12812241,9.95422260,-6.46,0.11,OFF,56.12811946,9.95421253,61.73,1.78,1.78,1.089,1.239,-0.68,1.1,1.6
610049,13:06:07.504,3.15,0.95,-129.55,56.12812238,9.95422248,-6.52,0.08,OFF,56.12811934,9.95421216,61.67,1.76,1.76,1.095,1.268,-0.68,1.2,2.0
610149,13:06:07.604,2.81,0.87,-129.59,56.12812235,9.95422234,-6.52,0.07,OFF,56.12811934,9.95421216,61.67,1.72,1.72,1.067,1.277,-0.68,1.2,2.3
610249,13:06:07.704,2.53,0.60,-129.62,56.12812235,9.95422242,-6.56,0.07,OFF,56.12811938,9.95421182,61.60,1.69,1.69,1.068,1.303,-0.68,1.3,2.7
610348,13:06:07.803,2.41,0.31,-129.62,56.12812233,9.95422240,-6.56,0.07,OFF,56.12811938,9.95421182,61.60,1.65,1.65,1.102,1.379,-0.57,1.3,3.0
610456,13:06:07.911,2.44,0.06,-129.63,56.12812234,9.95422226,-6.59,0.06,OFF,56.12811943,9.95421182,61.56,1.63,1.63,1.055,1.350,-0.57,1.3,3.2
610548,13:06:08.003,2.32,-0.02,-129.64,56.12812237,9.95422203,-6.59,0.05,OFF,56.12811943,9.95421182,61.56,1.63,1.63,1.266,1.566,-0.68,1.2,3.5
610649,13:06:08.104,2.08,-0.17,-129.63,56.12812251,9.95422175,-6.57,0.05,OFF,56.12811948,9.95421174,61.56,1.63,1.63,1.340,1.640,-0.68,1.2,3.6
610749,13:06:08.204,1.90,-0.34,-129.58,56.12812257,9.95422172,-6.57,0.04,OFF,56.12811948,9.95421174,61.56,1.63,1.63,1.328,1.633,-0.68,1.2,3.7
610849,13:06:08.304,1.69,-0.12,-129.47,56.12812262,9.95422170,-6.56,0.03,OFF,56.12811952,9.95421152,61.55,1.63,1.63,1.356,1.658,-0.94,1.2,3.8
610951,13:06:08.406,1.62,0.34,-129.40,56.12812269,9.95422169,-6.56,0.03,OFF,56.12811952,9.95421152,61.55,1.63,1.63,1.345,1.650,-0.57,1.3,3.6
611049,13:06:08.504,1.74,0.84,-129.35,56.12812271,9.95422169,-6.69,0.04,OFF,56.12811956,9.95421143,61.53,1.62,1.62,1.376,1.684,-0.68,1.3,3.3
611148,13:06:08.603,1.94,1.28,-129.36,56.12812275,9.95422179,-6.69,0.04,OFF,56.12811956,9.95421143,61.53,1.61,1.61,1.391,1.714,-0.68,1.3,2.9
611250,13:06:08.705,2.13,1.20,-129.36,56.12812278,9.95422177,-6.89,0.04,OFF,56.12811962,9.95421132,61.53,1.62,1.62,1.381,1.694,-0.57,1.2,2.5
611348,13:06:08.803,2.29,0.80,-129.37,56.12812284,9.95422174,-6.89,0.03,OFF,56.12811962,9.95421132,61.53,1.63,1.63,1.401,1.706,-0.68,1.2,2.0
611454,13:06:08.909,2.43,0.53,-129.35,56.12812290,9.95422172,-6.90,0.02,OFF,56.12811965,9.95421113,61.54,1.63,1.63,1.441,1.738,-0.57,1.2,1.6
611548,13:06:09.003,2.42,0.42,-129.34,56.12812294,9.95422170,-6.90,0.01,OFF,56.12811965,9.95421113,61.54,1.65,1.65,1.424,1.704,-0.68,1.1,1.2
611649,13:06:09.104,2.25,0.35,-129.29,56.12812298,9.95422171,-6.82,0.03,OFF,56.12811975,9.95421131,61.61,1.66,1.66,1.501,1.771,-0.68,1.1,0.9
611748,13:06:09.203,1.87,0.44,-129.25,56.12812303,9.95422174,-6.82,0.04,OFF,56.12811975,9.95421131,61.61,1.69,1.69,1.540,1.775,-0.68,1.1,0.5
611849,13:06:09.304,1.45,0.68,-129.17,56.12812310,9.95422178,-6.76,0.05,OFF,56.12811989,9.95421135,61.66,1.72,1.72,1.573,1.778,-0.57,1.1,0.3
611951,13:06:09.406,0.98,1.12,-129.09,56.12812315,9.95422177,-6.76,0.05,OFF,56.12811989,9.95421135,61.66,1.76,1.76,1.611,1.786,-0.68,1.1,0.1
612049,13:06:09.504,0.79,1.61,-129.04,56.12812323,9.95422188,-6.65,0.05,OFF,56.12812007,9.95421139,61.72,1.78,1.78,0.000,0.000,-0.57,1.1,-0.1
612148,13:06:09.603,0.99,1.70,-129.01,56.12812332,9.95422200,-6.65,0.06,OFF,56.12812007,9.95421139,61.72,1.83,1.83,1.697,1.800,-0.57,1.1,-0.2
612249,13:06:09.704,1.14,1.24,-129.02,56.12812339,9.95422202,-6.61,0.08,OFF,56.12812027,9.95421153,61.79,1.86,1.86,0.000,0.000,-0.57,1.1,-0.3
612348,13:06:09.804,1.29,0.50,-129.05,56.12812334,9.95422209,-6.61,0.09,OFF,56.12812027,9.95421153,61.79,1.89,1.89,0.000,0.000,-0.57,1.1,-0.3
612452,13:06:09.907,1.41,-0.19,-129.12,56.12812339,9.95422204,-6.54,0.08,OFF,56.12812038,9.95421173,61.84,1.92,1.92,0.000,0.000,-0.68,1.1,-0.3
612548,13:06:10.003,1.40,-0.56,-129.19,56.12812344,9.95422201,-6.54,0.07,OFF,56.12812038,9.95421173,61.84,1.95,1.95,0.000,0.000,-0.68,1.1,-0.3
612649,13:06:10.104,1.33,-0.63,-129.24,56.12812347,9.95422198,-6.50,0.04,OFF,56.12812059,9.95421176,61.89,1.98,1.98,0.000,0.000,-0.68,1.1,-0.2
612748,13:06:10.203,1.23,-0.43,-129.22,56.12812348,9.95422198,-6.50,0.02,OFF,56.12812059,9.95421176,61.89,2.00,2.00,0.000,0.000,-0.68,1.1,-0.2
